ts,open,high,low,close,volume,quote_vol,trades,tbv,tbqv
1753920000000,117840.29000000,118922.45000000,115500.00000000,115764.08000000,17010.00730000,2002870016.70224260,1859532,8313.51616000,979519362.06854240
1754006400000,115764.07000000,116052.00000000,112722.58000000,113297.93000000,24487.10206000,2810268577.15136990,4160829,11487.22120000,1318593418.06125480
1754092800000,113297.92000000,114063.49000000,112003.00000000,112546.35000000,11507.33428000,1301882737.32672200,2165714,5060.00835000,572586383.07173130
1754179200000,112546.35000000,114799.97000000,111920.00000000,114208.80000000,7397.76046000,841090034.15425410,1419281,3738.18331000,425246221.29553040
1754265600000,114208.81000000,115720.00000000,114107.60000000,115055.03000000,9667.67916000,1109938874.06297080,1954230,4715.29351000,541443274.80937470
1754352000000,115055.03000000,115127.81000000,112650.00000000,114129.75000000,12042.79078000,1371861747.14661660,2581052,5622.66754000,640570774.10106840
1754438400000,114129.75000000,115716.00000000,113355.13000000,114992.27000000,9761.15318000,1118028732.85891840,2026500,4872.24748000,558193207.67707200
1754524800000,114992.27000000,117621.00000000,114259.00000000,117472.01000000,13468.56263000,1564454297.83692700,2314671,7008.73753000,814088870.44463200
1754611200000,117472.02000000,117630.00000000,115878.71000000,116674.74000000,10045.31278000,1172199778.72425470,2095304,4584.90574000,534970598.46875020
1754697600000,116674.74000000,117944.05000000,116299.13000000,116462.25000000,9514.13144000,1111837601.70237220,1390951,4869.85416000,569228301.11699460
1754784000000,116462.25000000,119311.11000000,116460.63000000,119294.01000000,14322.77073000,1694198747.87187080,2317065,8023.43513000,949082473.72132200
1754870400000,119294.27000000,122335.16000000,118050.11000000,118686.00000000,26494.33429000,3194611530.54106930,4021743,13243.42946000,1596640461.64307680
1754956800000,118686.00000000,120324.43000000,118207.47000000,120134.08000000,16720.10893000,1992762473.58525770,2737841,9265.05962000,1104367998.19617160
1755043200000,120134.09000000,123667.79000000,118920.92000000,123306.43000000,23210.07102000,2811581348.38745740,3712817,11931.26825000,1446045988.04831460
1755129600000,123306.44000000,124474.00000000,117180.00000000,118295.09000000,27980.94758600,3359128391.10852380,4350449,13402.07847600,1608719584.86973360
1755216000000,118295.09000000,119216.82000000,116803.99000000,117342.05000000,13623.33874000,1607609329.68510110,2895016,6141.41708000,724799635.81724670
1755302400000,117342.04000000,117898.99000000,117143.98000000,117380.66000000,6393.68117000,751719391.77236380,1179842,2995.22865000,352158781.09645510
1755388800000,117380.66000000,118575.00000000,117172.21000000,117405.01000000,5898.64192000,695629197.90380730,1177563,2804.73113000,330799448.09036540
1755475200000,117405.01000000,117543.75000000,114640.14000000,116227.05000000,17745.93954000,2053814085.47177750,3346280,7647.70667000,885108979.48874850
1755561600000,116227.05000000,116725.69000000,112732.58000000,112872.94000000,18065.47424000,2065010895.85846640,3291182,8609.41370000,984093545.59442210
1755648000000,112872.95000000,114615.38000000,112380.00000000,114271.24000000,15636.34194000,1776149566.12477360,2998370,7209.58575000,819330970.21586190
1755734400000,114271.23000000,114821.76000000,112015.67000000,112500.00000000,10839.69235000,1227373788.61556290,2357380,5346.48007000,605400341.45449280
1755820800000,112500.00000000,117429.05000000,111684.79000000,116935.99000000,23128.09037000,2656625122.27778650,3438518,11843.59711000,1359907711.87266930
1755907200000,116936.00000000,117030.00000000,114560.00000000,115438.05000000,11329.36197000,1308825428.01435860,1559569,5083.35014000,587273893.13144330
1755993600000,115438.06000000,115666.68000000,110680.00000000,113493.59000000,21175.98462000,2411284606.18917640,2573906,9325.06710000,1061855201.33431230
1756080000000,113493.59000000,113667.28000000,109274.10000000,110111.98000000,25182.79379000,2805570653.63102300,4695718,11387.58170000,1269662985.34417990
1756166400000,110111.98000000,112371.00000000,108666.66000000,111763.22000000,18452.43877000,2033437347.49993920,4077474,9863.43157000,1087468493.59696390
1756252800000,111763.22000000,112625.00000000,110345.42000000,111262.01000000,13392.60875000,1493774927.19083180,3111496,6261.84550000,698586344.17747960
1756339200000,111262.01000000,113485.90000000,110862.42000000,112566.90000000,11104.27744000,1250788481.94532180,2066780,5139.46509000,578866003.68381480
1756425600000,112566.90000000,112638.64000000,107463.90000000,108377.40000000,22580.31045000,2475492492.57752970,3606959,10616.35644000,1164321513.10445710
1756512000000,108377.40000000,108926.15000000,107350.10000000,108816.33000000,10708.39159000,1160666772.73875230,1411040,5797.17783000,628457794.84340100
1756598400000,108816.33000000,109480.02000000,108076.93000000,108246.35000000,9489.51596000,1031806894.35133180,1366633,4573.61058000,497406888.16918830
1756684800000,108246.36000000,109912.40000000,107255.00000000,109237.42000000,16053.60219000,1742516638.78113520,2729384,7532.99101000,817730948.98443340
1756771200000,109237.43000000,111771.52000000,108393.39000000,111240.01000000,18510.28756000,2042681451.90163840,2596328,9088.71727000,1003032805.53679950
1756857600000,111240.01000000,112575.27000000,110528.71000000,111705.71000000,11773.72084000,1313762617.34366450,2214249,5539.29462000,618293676.50751790
1756944000000,111705.72000000,112180.00000000,109329.12000000,110730.87000000,12203.13536000,1349031325.53208460,2230255,6070.78151000,670681185.82571010
1757030400000,110730.87000000,113384.62000000,110206.96000000,110659.99000000,21587.40888000,2413132200.62332500,2970419,10787.81127000,1206066261.22720100
1757116800000,110660.00000000,111307.70000000,109977.00000000,110187.97000000,5000.29897000,552785936.54346990,795201,2308.83297000,255237426.94601100
1757203200000,110187.98000000,111600.00000000,110180.00000000,111137.34000000,5681.29944000,630447950.15886890,874961,2570.85199000,285303923.54046230
1757289600000,111137.35000000,112924.37000000,110621.78000000,112065.23000000,11582.40211000,1295903862.46496030,1744598,5531.65969000,618773275.35763070
1757376000000,112065.23000000,113293.29000000,110766.66000000,111546.39000000,15379.28248000,1721465997.90636600,2143242,7597.38038000,849973176.17756840
1757462400000,111546.38000000,114313.13000000,110917.45000000,113960.00000000,17517.41823000,1978834750.22231150,2182534,8274.63998000,934646697.48233240
1757548800000,113960.00000000,115488.09000000,113430.00000000,115482.69000000,13676.73119000,1562241144.95654100,2166359,6744.29993000,770595422.69052130
1757635200000,115482.69000000,116665.63000000,114740.99000000,116029.42000000,15324.10719000,1772122269.50186350,2481491,7995.57276000,924775389.85693960
1757721600000,116029.41000000,116298.78000000,115127.27000000,115918.29000000,8269.40394000,957724220.64976110,1223635,3590.09359000,415773029.43935270
1757808000000,115918.29000000,116165.19000000,115135.00000000,115268.01000000,6707.60197000,775762364.96859910,1237218,3406.90777000,393977059.30354210
1757894400000,115268.01000000,116757.99000000,114384.00000000,115349.71000000,13212.51149000,1522648235.22351530,2857989,6621.36360000,763138585.68502490
1757980800000,115349.71000000,116964.27000000,114737.11000000,116788.96000000,10926.90940000,1265779287.51692670,2047058,5292.18365000,613182568.99191850
1758067200000,116788.96000000,117286.73000000,114720.81000000,116447.59000000,16754.24540000,1946083704.62174570,3227418,7975.00190000,926282110.83307900
1758153600000,116447.60000000,117900.00000000,116092.76000000,117073.53000000,11657.23365000,1367513347.48650940,2252654,5717.34538000,670700552.93472770
1758240000000,117073.53000000,117459.99000000,115100.00000000,115632.38000000,8992.09065000,1045792401.45323890,1732471,4020.81483000,467345983.07867990
1758326400000,115632.39000000,116121.81000000,115408.47000000,115685.63000000,4674.92752000,541264273.24168940,740451,2276.16483000,263511469.84325880
1758412800000,115685.63000000,115819.06000000,115188.00000000,115232.29000000,4511.52219000,521299751.15040960,945965,2016.72489000,233031538.74699310
